3
44661
1
1
128
-4.174805 -0.488281 -1.318359 
-1.855469 -1.074219 -1.318359 
-0.195313 -1.928711 -1.318359 
+0.561523 -0.219727 -1.318359 
-0.244141 +1.342773 -1.318359 
-1.074219 +1.367188 -1.318359 
-2.197266 -1.196289 -1.318359 
-3.369141 -3.613281 -1.318359 
-2.612305 -3.906250 -1.318359 
-0.390625 -1.000977 -1.342773 
+0.292969 -2.026367 -1.318359 
-1.098633 -4.907227 -1.318359 
-1.879883 -6.762695 -1.318359 
-2.465820 -6.787109 -1.318359 
-4.394531 -6.054688 -1.318359 
-4.638672 -3.710938 -1.318359 
